### instance: myTrafic_1_O40_R40.txt
 15  : 5 , 6 , 6 , 0 , 0 , 5 , 9 , 2 , 2 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 3 , 0 , 17, 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 16, 0 , 0 , 2 , 37, 11, 0 , 0 , 0 , 0 , 4 , 0 , 0 
 16  : 0 , 3 , 4 , 4 , 2 , 0 , 0 , 13, 2 , 0 , 18, 0 , 0 , 3 , 0 , 0 , 0 , 4 , 3 , 3 , 0 , 19, 0 , 0 , 0 , 28, 0 , 0 , 0 , 0 , 0 , 14, 14, 0 , 3 , 3 , 0 , 0 , 0 , 0 
 17  : 18, 0 , 6 , 1 , 0 , 0 , 0 , 6 , 16, 0 , 8 , 16, 0 , 7 , 0 , 5 , 3 , 0 , 3 , 0 , 0 , 6 , 0 , 0 , 2 , 0 , 0 , 7 , 1 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 2 
 18  : 6 , 2 , 4 , 10, 0 , 0 , 1 , 5 , 2 , 0 , 12, 1 , 0 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 2 , 5 , 0 , 13, 0 , 0 , 7 , 0 , 18, 0 , 10, 12, 4 , 0 , 11, 4 , 0 , 0 , 5 
 19  : 7 , 2 , 0 , 0 , 0 , 3 , 0 , 3 , 9 , 8 , 7 , 0 , 22, 8 , 0 , 1 , 0 , 7 , 0 , 20, 15, 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 32, 1 , 0 , 1 , 2 
 20  : 0 , 0 , 8 , 6 , 6 , 0 , 16, 0 , 0 , 7 , 0 , 0 , 0 , 0 , 19, 0 , 0 , 1 , 16, 0 , 0 , 2 , 0 , 29, 0 , 2 , 0 , 2 , 0 , 3 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 
 21  : 8 , 7 , 1 , 5 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 19, 0 , 0 , 3 , 23, 2 , 1 , 0 , 35, 9 , 0 , 0 , 2 , 4 , 3 , 0 , 7 , 0 , 0 , 5 , 3 , 0 , 0 , 5 , 0 , 7 , 1 , 0 
 22  : 9 , 6 , 7 , 5 , 20, 2 , 1 , 1 , 0 , 14, 0 , 13, 5 , 3 , 22, 0 , 0 , 3 , 0 , 0 , 0 , 5 , 26, 0 , 2 , 0 , 2 , 0 , 11, 0 , 14, 0 , 0 , 19, 0 , 0 , 0 , 2 , 0 , 15
 23  : 7 , 0 , 7 , 0 , 1 , 6 , 0 , 14, 4 , 5 , 2 , 0 , 8 , 0 , 0 , 20, 0 , 2 , 0 , 5 , 29, 0 , 5 , 0 , 20, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 10, 0 , 0 , 0 , 0 , 0 
 24  : 4 , 0 , 3 , 3 , 8 , 15, 10, 8 , 0 , 0 , 1 , 18, 0 , 5 , 10, 0 , 1 , 8 , 10, 1 , 9 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 2 , 26, 19, 0 , 0 , 0 , 0 , 0 
 25  : 1 , 0 , 0 , 0 , 3 , 6 , 6 , 2 , 0 , 0 , 0 , 9 , 0 , 1 , 0 , 11, 0 , 3 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 2 , 22, 15, 3 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 
 26  : 0 , 0 , 0 , 0 , 3 , 3 , 8 , 5 , 13, 0 , 3 , 0 , 22, 5 , 0 , 1 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 7 , 9 , 4 , 14, 0 , 1 , 0 , 1 , 0 , 0 , 3 , 0 , 1 
 27  : 32, 2 , 2 , 0 , 0 , 5 , 4 , 0 , 0 , 4 , 0 , 0 , 0 , 4 , 12, 9 , 0 , 2 , 0 , 0 , 0 , 13, 1 , 2 , 0 , 14, 1 , 0 , 0 , 10, 0 , 0 , 1 , 0 , 0 , 1 , 2 , 0 , 0 , 0 
 28  : 0 , 15, 3 , 4 , 0 , 0 , 7 , 3 , 15, 0 , 0 , 28, 0 , 15, 0 , 4 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 6 , 0 , 0 , 3 , 0 , 13, 0 , 10, 19, 0 , 0 , 7 , 1 
 29  : 17, 3 , 16, 1 , 1 , 2 , 4 , 1 , 20, 2 , 0 , 3 , 15, 1 , 0 , 2 , 0 , 5 , 2 , 0 , 4 , 5 , 0 , 0 , 2 , 0 , 0 , 7 , 1 , 0 , 0 , 2 , 33, 17, 0 , 5 , 7 , 22, 0 , 12
 30  : 0 , 0 , 3 , 0 , 5 , 0 , 0 , 1 , 0 , 3 , 0 , 0 , 0 , 6 , 8 , 0 , 16, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 25, 1 , 4 , 0 , 12, 0 , 23, 0 , 0 , 0 , 0 , 0 , 7 , 0 , 9 , 0 
 31  : 0 , 0 , 9 , 0 , 18, 13, 0 , 14, 0 , 5 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 8 , 0 , 19, 0 , 18, 0 , 3 , 0 , 0 , 0 , 7 , 6 , 28, 0 , 6 , 12, 4 , 0 
 32  : 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 4 , 0 , 18, 19, 18, 5 , 5 , 0 , 14, 7 , 0 , 0 , 0 , 0 , 17, 0 , 0 , 0 , 2 , 5 , 0 , 0 , 0 , 17, 15, 4 , 1 
 33  : 0 , 1 , 3 , 0 , 3 , 8 , 1 , 0 , 9 , 0 , 1 , 0 , 13, 2 , 1 , 0 , 0 , 0 , 1 , 11, 12, 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 7 , 7 , 1 , 0 , 5 , 0 , 0 , 13, 17, 2 , 4 
 34  : 16, 0 , 8 , 0 , 13, 6 , 15, 0 , 11, 0 , 3 , 0 , 0 , 2 , 1 , 0 , 0 , 16, 4 , 13, 0 , 0 , 1 , 0 , 0 , 0 , 18, 1 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 8 , 0 , 3 , 20
 35  : 0 , 6 , 1 , 17, 18, 2 , 10, 6 , 0 , 1 , 3 , 3 , 22, 0 , 1 , 7 , 0 , 0 , 0 , 1 , 0 , 0 , 26, 0 , 0 , 0 , 4 , 0 , 2 , 5 , 0 , 3 , 0 , 12, 3 , 24, 1 , 0 , 20, 15
 36  : 4 , 2 , 1 , 0 , 0 , 5 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 3 , 0 , 0 , 0 , 1 , 0 , 23, 7 , 0 , 29, 10, 20, 6 , 5 , 6 , 0 , 0 , 6 , 0 , 2 , 14
 37  : 0 , 6 , 4 , 0 , 4 , 0 , 0 , 6 , 1 , 0 , 13, 19, 1 , 3 , 0 , 6 , 0 , 0 , 17, 1 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 17, 16, 8 , 0 , 0 , 6 , 1 , 0 , 0 , 31, 0 , 0 , 0 
 38  : 0 , 1 , 3 , 0 , 11, 13, 16, 4 , 3 , 0 , 8 , 0 , 3 , 0 , 2 , 3 , 0 , 4 , 2 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 19, 0 , 8 , 0 , 0 , 2 , 9 , 13, 5 , 20, 8 
 39  : 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 18, 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14, 0 , 3 , 0 , 12, 28, 0 , 12, 0 , 0 , 17, 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
 40  : 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 16, 0 , 0 , 0 , 0 , 9 , 10, 0 , 0 , 9 , 4 , 0 , 0 , 4 , 0 , 7 , 0 , 0 , 13, 19, 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 6 , 0 , 0 


### instance: myTrafic_58_O40_R40.txt
 - load: [172, 173, 172, 171, 172, 172, 173, 171, 170, 174, 172, 172, 171, 171, 171, 172, 172, 173, 172, 171, 173, 173, 172, 173, 172, 173, 171, 173, 172, 171, 171, 172, 172, 171, 172, 173, 172, 171, 174, 171]
 - std: 0.9195177108206347
 - matrix:
 1   : 0 , 0 , 0 , 31, 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 6 , 12, 0 , 17, 4 , 8 , 9 , 0 , 14, 4 , 29, 0 , 0 , 0 , 3 , 0 , 13, 0 , 0 , 6 , 27, 0 , 13, 9 , 8 , 2 
 2   : 0 , 0 , 0 , 0 , 0 , 6 , 0 , 14, 4 , 2 , 0 , 10, 0 , 9 , 0 , 1 , 0 , 0 , 0 , 1 , 10, 3 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 5 , 33, 25, 0 , 0 , 0 , 0 , 0 
 3   : 5 , 18, 14, 17, 2 , 11, 3 , 3 , 0 , 2 , 0 , 4 , 0 , 0 , 0 , 5 , 0 , 3 , 0 , 4 , 1 , 5 , 9 , 0 , 7 , 0 , 0 , 15, 0 , 6 , 1 , 15, 11, 2 , 19, 7 , 0 , 3 , 10, 15
 4   : 0 , 12, 0 , 2 , 2 , 15, 21, 0 , 0 , 5 , 10, 19, 0 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 18, 0 , 0 , 18, 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 15
 5   : 16, 0 , 0 , 0 , 4 , 7 , 6 , 0 , 4 , 2 , 0 , 1 , 0 , 6 , 0 , 0 , 12, 7 , 0 , 2 , 13, 1 , 1 , 20, 10, 0 , 4 , 0 , 3 , 28, 0 , 1 , 1 , 15, 11, 6 , 7 , 4 , 8 , 27
 6   : 0 , 6 , 0 , 0 , 0 , 0 , 5 , 16, 3 , 0 , 0 , 0 , 14, 0 , 21, 0 , 15, 2 , 0 , 0 , 0 , 0 , 2 , 3 , 0 , 0 , 17, 0 , 4 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 1 , 0 , 0 
 7   : 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 14, 7 , 4 , 9 , 7 , 32, 4 , 22, 4 , 19, 0 , 14, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 4 , 2 , 10, 8 , 0 , 0 , 5 , 1 , 2 , 0 , 4 
 8   : 4 , 15, 8 , 0 , 3 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 24, 0 , 0 , 0 , 0 , 0 , 5 , 7 , 21, 5 , 0 , 1 , 3 , 4 , 9 , 0 , 0 , 0 , 0 , 12, 10, 27, 0 , 0 , 21, 5 
 9   : 21, 0 , 4 , 0 , 0 , 0 , 0 , 29, 0 , 31, 0 , 23, 0 , 14, 7 , 0 , 7 , 26, 0 , 5 , 5 , 0 , 0 , 3 , 0 , 11, 12, 1 , 9 , 0 , 23, 16, 13, 0 , 0 , 5 , 0 , 2 , 0 , 1 
 10  : 0 , 0 , 0 , 10, 0 , 2 , 0 , 0 , 11, 6 , 4 , 0 , 1 , 8 , 4 , 0 , 0 , 6 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 21, 0 , 0 , 0 , 0 , 10, 0 , 0 , 8 , 0 , 0 , 0 , 0 
 11  : 0 , 0 , 5 , 0 , 0 , 0 , 0 , 2 , 0 , 4 , 0 , 0 , 0 , 0 , 3 , 4 , 20, 0 , 15, 0 , 6 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 4 , 0 , 12, 11, 27, 0 , 0 , 0 , 0 , 2 , 19, 0 
 12  : 0 , 0 , 13, 5 , 0 , 4 , 4 , 1 , 9 , 14, 0 , 3 , 18, 6 , 0 , 0 , 0 , 1 , 1 , 2 , 2 , 0 , 12, 0 , 1 , 3 , 0 , 1 , 2 , 7 , 0 , 0 , 20, 21, 2 , 4 , 8 , 0 , 0 , 0 
 13  : 0 , 0 , 0 , 0 , 9 , 0 , 7 , 27, 8 , 6 , 3 , 0 , 0 , 4 , 0 , 14, 18, 0 , 0 , 11, 0 , 8 , 0 , 16, 4 , 0 , 0 , 0 , 11, 10, 0 , 11, 0 , 1 , 0 , 2 , 6 , 3 , 0 , 2 
 14  : 0 , 35, 0 , 0 , 10, 0 , 1 , 0 , 2 , 6 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 15, 0 , 0 , 5 , 4 , 8 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14, 0 , 21, 0 , 0 , 0 
 15  : 8 , 2 , 4 , 0 , 0 , 0 , 0 , 0 , 9 , 20, 0 , 0 , 0 , 7 , 21, 4 , 2 , 19, 0 , 16, 0 , 1 , 1 , 28, 0 , 1 , 0 , 0 , 19, 22, 0 , 14, 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 
 16  : 0 , 0 , 0 , 0 , 13, 0 , 4 , 1 , 8 , 0 , 3 , 0 , 25, 4 , 1 , 6 , 2 , 3 , 0 , 0 , 7 , 39, 0 , 12, 0 , 0 , 5 , 0 , 0 , 19, 0 , 10, 7 , 4 , 0 , 0 , 0 , 0 , 4 , 1 
 17  : 2 , 0 , 0 , 6 , 0 , 0 , 10, 0 , 0 , 3 , 0 , 3 , 6 , 0 , 0 , 7 , 0 , 6 , 5 , 0 , 26, 3 , 10, 12, 1 , 10, 0 , 5 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 13, 1 , 19, 26, 5 
 18  : 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 13, 0 , 25, 7 , 0 , 5 , 3 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 7 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
 19  : 1 , 0 , 0 , 0 , 11, 0 , 0 , 1 , 0 , 0 , 23, 0 , 1 , 0 , 7 , 8 , 3 , 3 , 0 , 5 , 6 , 0 , 0 , 11, 0 , 0 , 17, 0 , 0 , 0 , 0 , 14, 2 , 11, 0 , 0 , 0 , 0 , 13, 13
 20  : 16, 3 , 0 , 23, 2 , 6 , 0 , 0 , 13, 4 , 0 , 5 , 23, 0 , 0 , 1 , 1 , 0 , 0 , 1 , 2 , 2 , 0 , 2 , 2 , 20, 3 , 2 , 4 , 12, 4 , 17, 0 , 0 , 2 , 0 , 0 , 0 , 0 , 22
 21  : 0 , 0 , 0 , 17, 0 , 0 , 6 , 17, 0 , 2 , 11, 0 , 7 , 8 , 0 , 0 , 25, 12, 0 , 0 , 5 , 19, 0 , 0 , 0 , 15, 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 0 , 5 
 22  : 3 , 0 , 0 , 0 , 4 , 14, 1 , 4 , 0 , 0 , 0 , 6 , 0 , 0 , 1 , 1 , 2 , 10, 0 , 0 , 2 , 28, 2 , 0 , 0 , 5 , 4 , 0 , 2 , 0 , 29, 0 , 1 , 2 , 0 , 8 , 0 , 6 , 0 , 1 
 23  : 4 , 0 , 1 , 1 , 0 , 12, 4 , 3 , 0 , 1 , 0 , 11, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 18, 0 , 0 , 6 , 1 , 13, 1 , 3 , 15, 0 , 19, 2 , 0 , 0 , 0 , 11, 2 , 1 , 2 , 0 
 24  : 0 , 0 , 19, 6 , 15, 1 , 24, 0 , 13, 2 , 0 , 0 , 0 , 0 , 4 , 1 , 0 , 4 , 29, 0 , 6 , 15, 7 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 10, 1 , 2 , 2 , 0 , 14, 0 , 1 
 25  : 3 , 7 , 23, 0 , 3 , 5 , 0 , 0 , 10, 0 , 18, 0 , 13, 0 , 1 , 0 , 1 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 20, 5 , 0 , 2 , 0 , 5 , 1 , 15, 2 , 0 , 3 , 7 , 0 , 0 , 12
 26  : 2 , 19, 17, 5 , 0 , 0 , 1 , 0 , 0 , 1 , 12, 11, 0 , 0 , 0 , 1 , 18, 0 , 0 , 20, 7 , 0 , 0 , 0 , 6 , 0 , 29, 13, 0 , 0 , 0 , 0 , 6 , 36, 0 , 0 , 4 , 0 , 14, 9 
 27  : 0 , 10, 3 , 0 , 3 , 24, 0 , 4 , 0 , 4 , 10, 1 , 20, 5 , 7 , 2 , 0 , 0 , 0 , 12, 0 , 0 , 6 , 0 , 3 , 0 , 12, 0 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 
 28  : 0 , 0 , 10, 0 , 0 , 5 , 6 , 2 , 0 , 4 , 0 , 3 , 0 , 0 , 1 , 9 , 3 , 0 , 0 , 0 , 3 , 5 , 12, 0 , 6 , 9 , 4 , 0 , 6 , 24, 21, 0 , 0 , 0 , 3 , 0 , 9 , 0 , 9 , 0 
 29  : 21, 11, 0 , 1 , 0 , 0 , 4 , 6 , 0 , 2 , 0 , 1 , 8 , 0 , 4 , 11, 1 , 0 , 15, 7 , 0 , 0 , 4 , 12, 5 , 0 , 7 , 12, 0 , 17, 12, 0 , 4 , 3 , 0 , 0 , 4 , 10, 1 , 4 
 30  : 9 , 0 , 3 , 0 , 0 , 6 , 1 , 0 , 0 , 3 , 0 , 3 , 0 , 0 , 1 , 7 , 10, 0 , 0 , 8 , 0 , 0 , 0 , 0 , 19, 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 22, 0 , 0 
 31  : 1 , 8 , 31, 4 , 19, 8 , 7 , 0 , 21, 6 , 0 , 10, 3 , 5 , 6 , 7 , 2 , 0 , 0 , 18, 4 , 4 , 22, 0 , 1 , 0 , 12, 14, 0 , 3 , 16, 25, 5 , 6 , 1 , 21, 0 , 5 , 9 , 1 
 32  : 2 , 0 , 0 , 0 , 0 , 0 , 29, 0 , 1 , 5 , 0 , 6 , 0 , 2 , 2 , 1 , 0 , 0 , 28, 2 , 5 , 0 , 9 , 0 , 0 , 6 , 0 , 5 , 8 , 6 , 0 , 1 , 3 , 0 , 24, 13, 33, 2 , 0 , 1 
 33  : 6 , 0 , 0 , 17, 0 , 0 , 12, 0 , 14, 10, 31, 0 , 0 , 30, 0 , 15, 1 , 0 , 0 , 2 , 0 , 9 , 0 , 6 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 11, 0 , 11, 0 , 0 , 0 , 6 , 0 
 34  : 9 , 15, 0 , 2 , 22, 16, 8 , 0 , 6 , 1 , 0 , 11, 0 , 0 , 5 , 1 , 14, 15, 10, 1 , 6 , 3 , 8 , 0 , 1 , 16, 12, 30, 26, 4 , 2 , 0 , 2 , 6 , 12, 2 , 1 , 4 , 24, 1 
 35  : 1 , 0 , 12, 4 , 0 , 0 , 0 , 19, 0 , 1 , 10, 0 , 0 , 0 , 6 , 1 , 0 , 2 , 19, 13, 17, 0 , 2 , 0 , 2 , 12, 0 , 2 , 13, 0 , 0 , 0 , 4 , 0 , 0 , 4 , 0 , 18, 0 , 1 
 36  : 29, 0 , 0 , 0 , 28, 1 , 6 , 0 , 5 , 9 , 0 , 5 , 0 , 7 , 8 , 12, 0 , 0 , 7 , 0 , 2 , 2 , 13, 0 , 0 , 21, 0 , 15, 0 , 0 , 7 , 0 , 0 , 2 , 0 , 0 , 10, 1 , 0 , 3 
 37  : 2 , 0 , 0 , 5 , 9 , 0 , 0 , 5 , 14, 9 , 2 , 6 , 0 , 0 , 5 , 13, 0 , 0 , 0 , 0 , 1 , 3 , 0 , 2 , 17, 0 , 19, 1 , 6 , 0 , 0 , 0 , 5 , 0 , 1 , 3 , 0 , 21, 0 , 0 
 38  : 7 , 3 , 4 , 2 , 8 , 21, 3 , 10, 0 , 1 , 0 , 19, 0 , 0 , 7 , 0 , 1 , 0 , 35, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 3 , 15, 2 , 4 , 24, 0 , 0 , 5 , 3 , 26, 21, 0 , 7 
 39  : 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 18, 0 , 0 , 7 , 2 , 0 , 4 , 0 , 0 , 14, 0 , 3 , 5 , 10, 20, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 2 , 0 , 0 , 0 
 40  : 0 , 9 , 1 , 6 , 0 , 1 , 0 , 5 , 0 , 1 , 0 , 2 , 0 , 6 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 2 , 15, 10, 2 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 18, 0 , 1 , 0 , 9 


### instance: myTrafic_59_O40_R40.txt
 - load: [169, 170, 170, 170, 169, 170, 170, 170, 171, 170, 167, 169, 170, 170, 170, 169, 170, 169, 172, 170, 168, 171, 168, 169, 169, 171, 170, 170, 168, 169, 171, 170, 171, 168, 170, 167, 171, 170, 171, 169]
 - std: 1.1220402662000855
 - matrix:
 1   : 22, 0 , 0 , 0 , 15, 0 , 0 , 11, 5 , 8 , 13, 0 , 0 , 3 , 9 , 13, 0 , 0 , 4 , 7 , 0 , 0 , 0 , 0 , 13, 6 , 3 , 0 , 8 , 7 , 4 , 0 , 3 , 3 , 0 , 10, 0 , 4 , 7 , 4 
 2   : 0 , 10, 0 , 20, 0 , 0 , 27, 0 , 1 , 5 , 0 , 2 , 0 , 3 , 7 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 11, 16, 0 , 35, 0 , 3 , 0 , 4 , 17, 2 , 20, 0 , 0 , 7 , 3 , 6 , 12, 2 
 3   : 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 17, 0 , 0 , 0 , 16, 6 , 6 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 12, 15, 6 , 0 , 0 , 0 , 0 
 4   : 0 , 15, 2 , 0 , 0 , 0 , 0 , 3 , 16, 0 , 0 , 0 , 15, 0 , 0 , 0 , 1 , 0 , 0 , 12, 0 , 0 , 13, 0 , 10, 0 , 5 , 12, 0 , 0 , 4 , 1 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 9 
 5   : 0 , 2 , 0 , 0 , 2 , 0 , 2 , 0 , 18, 8 , 13, 5 , 0 , 9 , 0 , 0 , 11, 6 , 0 , 2 , 0 , 15, 0 , 0 , 0 , 6 , 4 , 0 , 21, 5 , 8 , 10, 0 , 5 , 9 , 3 , 0 , 15, 6 , 0 
 6   : 0 , 4 , 6 , 7 , 3 , 0 , 9 , 0 , 1 , 3 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 12, 0 , 8 , 0 , 21, 1 , 0 , 0 , 2 , 0 , 0 , 0 , 12, 1 , 0 , 15, 0 , 2 , 0 , 0 
 7   : 27, 3 , 0 , 0 , 0 , 17, 7 , 0 , 0 , 0 , 0 , 0 , 0 , 15, 5 , 5 , 0 , 6 , 6 , 0 , 6 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 3 , 8 , 26, 13, 20, 2 , 15, 0 , 0 , 0 , 0 , 19
 8   : 0 , 3 , 1 , 0 , 31, 0 , 0 , 0 , 0 , 1 , 6 , 0 , 26, 1 , 0 , 17, 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 13, 0 , 0 , 7 , 7 , 0 , 0 , 8 , 2 , 0 , 5 , 0 , 25, 25
 9   : 0 , 0 , 3 , 0 , 2 , 0 , 0 , 3 , 1 , 3 , 0 , 0 , 0 , 7 , 8 , 0 , 9 , 8 , 1 , 9 , 1 , 0 , 0 , 0 , 0 , 4 , 32, 0 , 0 , 3 , 2 , 4 , 7 , 0 , 19, 17, 8 , 8 , 0 , 0 
 10  : 0 , 8 , 0 , 0 , 9 , 21, 13, 13, 1 , 9 , 0 , 17, 1 , 0 , 0 , 7 , 0 , 0 , 14, 0 , 0 , 0 , 4 , 21, 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 14, 0 , 0 , 0 , 0 , 0 , 5 , 1 
 11  : 4 , 1 , 29, 14, 0 , 1 , 0 , 0 , 3 , 7 , 7 , 3 , 0 , 0 , 0 , 24, 3 , 6 , 0 , 0 , 3 , 11, 0 , 2 , 0 , 12, 0 , 0 , 2 , 1 , 1 , 7 , 21, 1 , 1 , 2 , 3 , 20, 0 , 0 
 12  : 0 , 0 , 0 , 5 , 11, 8 , 0 , 20, 5 , 4 , 0 , 27, 0 , 3 , 0 , 1 , 0 , 0 , 1 , 5 , 7 , 0 , 2 , 4 , 0 , 0 , 1 , 6 , 10, 7 , 0 , 11, 9 , 5 , 0 , 2 , 4 , 15, 4 , 9 
 13  : 0 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 6 , 24, 4 , 0 , 0 , 1 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 23, 0 , 0 , 0 , 1 , 0 , 14, 0 , 0 , 0 , 2 , 5 , 0 , 0 , 8 , 0 , 0 , 0 
 14  : 0 , 0 , 0 , 14, 0 , 0 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 10, 0 , 14, 0 , 7 , 0 , 2 , 14, 0 , 0 , 14, 0 , 0 , 14, 4 , 29, 0 , 0 , 0 , 0 , 0 , 0 , 4 , 5 , 0 , 0 , 23
 15  : 24, 0 , 0 , 0 , 12, 0 , 10, 0 , 0 , 0 , 19, 0 , 0 , 8 , 0 , 0 , 4 , 0 , 0 , 12, 37, 2 , 0 , 0 , 0 , 0 , 0 , 24, 2 , 0 , 1 , 14, 0 , 0 , 8 , 0 , 0 , 1 , 19, 1 
 16  : 0 , 0 , 0 , 1 , 0 , 0 , 27, 0 , 6 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 0 , 18, 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 23, 16, 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 12, 0 , 0 , 0 
 17  : 0 , 0 , 0 , 33, 0 , 0 , 0 , 30, 27, 0 , 7 , 3 , 21, 0 , 0 , 0 , 0 , 5 , 0 , 5 , 0 , 18, 0 , 6 , 0 , 9 , 0 , 0 , 0 , 17, 0 , 9 , 0 , 13, 16, 1 , 0 , 13, 0 , 0 
 18  : 15, 6 , 4 , 3 , 4 , 0 , 3 , 20, 4 , 7 , 0 , 0 , 0 , 13, 5 , 1 , 0 , 0 , 5 , 3 , 3 , 0 , 20, 13, 5 , 0 , 0 , 0 , 3 , 0 , 1 , 15, 1 , 0 , 0 , 10, 17, 2 , 0 , 11
 19  : 0 , 0 , 0 , 0 , 8 , 5 , 0 , 9 , 1 , 4 , 0 , 12, 0 , 12, 0 , 0 , 0 , 13, 0 , 0 , 4 , 4 , 23, 25, 0 , 0 , 0 , 0 , 0 , 3 , 11, 6 , 15, 21, 0 , 31, 0 , 19, 0 , 0 
 20  : 0 , 6 , 6 , 19, 1 , 11, 0 , 13, 0 , 1 , 0 , 0 , 5 , 4 , 4 , 1 , 0 , 0 , 22, 0 , 10, 0 , 7 , 0 , 14, 3 , 3 , 0 , 4 , 0 , 10, 1 , 0 , 6 , 3 , 3 , 5 , 0 , 11, 10
