### instance: myTrafic_1_O20_R20.txt
 2   : 0 , 0 , 11, 32, 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 7 , 0 , 0 , 0 
 3   : 15, 0 , 12, 3 , 24, 0 , 0 , 0 , 6 , 3 , 16, 2 , 0 , 0 , 0 , 0 , 5 , 12, 5 , 10
 4   : 0 , 0 , 0 , 6 , 15, 0 , 9 , 17, 0 , 1 , 0 , 16, 1 , 0 , 0 , 0 , 0 , 0 , 3 , 0 
 5   : 3 , 0 , 0 , 3 , 8 , 27, 8 , 3 , 0 , 9 , 0 , 1 , 0 , 9 , 0 , 13, 0 , 0 , 0 , 1 
 6   : 5 , 5 , 2 , 0 , 3 , 0 , 0 , 0 , 0 , 15, 0 , 13, 9 , 0 , 25, 2 , 19, 18, 4 , 3 
 7   : 2 , 21, 1 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 6 , 3 , 4 , 2 , 11, 0 , 0 
 8   : 0 , 2 , 0 , 0 , 1 , 0 , 9 , 9 , 0 , 11, 0 , 2 , 0 , 0 , 0 , 24, 5 , 0 , 36, 4 
 9   : 6 , 8 , 2 , 12, 0 , 0 , 0 , 7 , 0 , 1 , 1 , 0 , 17, 0 , 8 , 0 , 0 , 5 , 3 , 0 
 10  : 3 , 0 , 0 , 7 , 8 , 2 , 0 , 0 , 0 , 12, 0 , 0 , 19, 0 , 0 , 0 , 0 , 5 , 2 , 17
 11  : 7 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 28, 1 , 0 , 4 , 0 , 0 , 2 , 0 , 0 , 1 
 12  : 0 , 1 , 9 , 2 , 0 , 0 , 0 , 0 , 17, 0 , 0 , 5 , 0 , 5 , 21, 11, 1 , 0 , 0 , 0 
 13  : 1 , 0 , 1 , 2 , 13, 0 , 10, 0 , 0 , 2 , 16, 0 , 2 , 0 , 0 , 18, 4 , 6 , 1 , 0 
 14  : 0 , 0 , 0 , 0 , 3 , 7 , 0 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 11, 4 , 0 , 18
 15  : 15, 0 , 1 , 0 , 3 , 0 , 8 , 18, 36, 17, 1 , 0 , 3 , 0 , 0 , 0 , 4 , 4 , 21, 6 
 16  : 3 , 5 , 9 , 3 , 0 , 0 , 16, 8 , 0 , 2 , 0 , 24, 0 , 0 , 4 , 4 , 4 , 7 , 2 , 13
 17  : 0 , 10, 31, 2 , 4 , 17, 3 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 14, 0 , 19, 1 , 0 , 5 
 18  : 0 , 4 , 0 , 0 , 0 , 14, 0 , 0 , 0 , 0 , 7 , 8 , 13, 16, 0 , 0 , 0 , 0 , 1 , 0 
 19  : 15, 23, 0 , 6 , 0 , 10, 0 , 0 , 0 , 10, 11, 0 , 0 , 15, 0 , 8 , 1 , 9 , 3 , 0 
 20  : 2 , 4 , 4 , 0 , 1 , 0 , 14, 22, 1 , 0 , 4 , 0 , 2 , 0 , 8 , 0 , 0 , 4 , 3 , 0 


### instance: myTrafic_52_O20_R20.txt
 - load: [85, 86, 84, 86, 86, 84, 83, 85, 85, 85, 85, 84, 82, 85, 84, 84, 84, 84, 85, 84]
 - std: 1.0
 - matrix:
 1   : 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 29, 11, 11, 0 , 0 , 0 , 7 , 0 , 16, 7 , 6 , 0 
 2   : 4 , 0 , 0 , 1 , 0 , 12, 4 , 0 , 0 , 0 , 0 , 4 , 9 , 0 , 2 , 0 , 0 , 0 , 23, 6 
 3   : 6 , 0 , 0 , 0 , 0 , 30, 12, 0 , 0 , 0 , 0 , 0 , 11, 0 , 5 , 0 , 5 , 0 , 23, 12
 4   : 0 , 21, 3 , 0 , 0 , 0 , 0 , 0 , 10, 10, 9 , 0 , 14, 29, 21, 0 , 11, 10, 0 , 3 
 5   : 7 , 0 , 6 , 0 , 17, 0 , 2 , 7 , 0 , 18, 0 , 0 , 1 , 4 , 1 , 0 , 2 , 2 , 0 , 0 
 6   : 3 , 0 , 0 , 0 , 0 , 1 , 7 , 0 , 20, 0 , 0 , 0 , 5 , 19, 0 , 0 , 11, 7 , 7 , 17
 7   : 18, 2 , 0 , 0 , 18, 0 , 1 , 14, 7 , 2 , 0 , 0 , 4 , 0 , 2 , 0 , 1 , 0 , 0 , 7 
 8   : 4 , 1 , 3 , 11, 11, 0 , 0 , 10, 0 , 0 , 1 , 9 , 10, 0 , 4 , 0 , 0 , 0 , 17, 0 
 9   : 2 , 0 , 16, 27, 10, 0 , 25, 9 , 0 , 0 , 0 , 32, 0 , 0 , 0 , 0 , 32, 1 , 5 , 13
 10  : 11, 29, 12, 0 , 11, 0 , 0 , 0 , 8 , 0 , 1 , 0 , 2 , 0 , 0 , 37, 0 , 0 , 3 , 2 
 11  : 1 , 0 , 1 , 2 , 8 , 0 , 3 , 15, 0 , 2 , 7 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 8 
 12  : 0 , 0 , 0 , 0 , 6 , 9 , 8 , 2 , 0 , 11, 2 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
 13  : 0 , 4 , 0 , 3 , 0 , 1 , 1 , 0 , 3 , 2 , 19, 8 , 2 , 0 , 14, 0 , 0 , 15, 1 , 0 
 14  : 5 , 4 , 0 , 0 , 0 , 10, 12, 3 , 0 , 18, 18, 0 , 0 , 2 , 14, 0 , 6 , 0 , 0 , 0 
 15  : 1 , 0 , 5 , 0 , 0 , 1 , 0 , 0 , 2 , 2 , 12, 27, 2 , 9 , 1 , 0 , 0 , 0 , 0 , 2 
 16  : 0 , 0 , 4 , 12, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 19, 0 , 30, 0 , 0 
 17  : 0 , 10, 18, 0 , 1 , 3 , 0 , 19, 0 , 0 , 2 , 0 , 6 , 9 , 2 , 0 , 0 , 2 , 0 , 5 
 18  : 9 , 0 , 0 , 24, 4 , 15, 0 , 0 , 0 , 0 , 1 , 0 , 0 , 3 , 5 , 0 , 0 , 6 , 0 , 0 
 19  : 14, 0 , 11, 3 , 0 , 2 , 0 , 6 , 3 , 2 , 0 , 1 , 14, 1 , 3 , 28, 0 , 0 , 0 , 8 
 20  : 0 , 15, 5 , 3 , 0 , 0 , 8 , 0 , 3 , 7 , 1 , 0 , 0 , 4 , 2 , 0 , 0 , 4 , 0 , 1 


### instance: myTrafic_53_O20_R20.txt
 - load: [82, 82, 84, 82, 84, 80, 82, 83, 83, 83, 83, 83, 82, 84, 82, 83, 82, 82, 83, 82]
 - std: 0.9445132413883326
 - matrix:
 1   : 2 , 5 , 7 , 0 , 5 , 0 , 20, 0 , 6 , 1 , 2 , 4 , 0 , 5 , 24, 0 , 4 , 0 , 0 , 1 
 2   : 7 , 0 , 0 , 0 , 28, 0 , 6 , 0 , 0 , 0 , 0 , 14, 0 , 18, 5 , 3 , 7 , 8 , 0 , 9 
 3   : 0 , 7 , 0 , 0 , 0 , 5 , 0 , 31, 1 , 0 , 16, 0 , 9 , 0 , 6 , 8 , 6 , 0 , 24, 0 
 4   : 0 , 0 , 20, 24, 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 9 , 0 , 0 , 14, 1 
 5   : 0 , 5 , 0 , 0 , 0 , 15, 0 , 2 , 0 , 1 , 0 , 0 , 5 , 0 , 0 , 2 , 0 , 10, 0 , 0 
 6   : 5 , 1 , 17, 0 , 0 , 0 , 2 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 17, 0 , 0 , 11, 0 , 9 
 7   : 5 , 0 , 0 , 0 , 0 , 2 , 10, 9 , 0 , 0 , 15, 22, 7 , 0 , 0 , 5 , 17, 3 , 10, 6 
 8   : 2 , 2 , 0 , 4 , 8 , 15, 10, 0 , 9 , 10, 0 , 0 , 1 , 4 , 0 , 0 , 0 , 3 , 0 , 0 
 9   : 7 , 1 , 0 , 18, 0 , 0 , 1 , 0 , 3 , 0 , 0 , 6 , 5 , 9 , 0 , 0 , 0 , 0 , 0 , 0 
 10  : 0 , 18, 9 , 0 , 0 , 4 , 0 , 0 , 4 , 25, 0 , 7 , 11, 5 , 0 , 10, 0 , 0 , 0 , 0 
 11  : 7 , 3 , 0 , 3 , 18, 23, 3 , 0 , 0 , 0 , 0 , 13, 0 , 18, 20, 0 , 3 , 1 , 21, 2 
 12  : 3 , 0 , 0 , 0 , 4 , 0 , 2 , 0 , 15, 0 , 0 , 0 , 19, 4 , 2 , 1 , 25, 0 , 0 , 2 
 13  : 1 , 0 , 1 , 0 , 0 , 2 , 3 , 6 , 19, 6 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 11, 0 , 5 
 14  : 0 , 14, 0 , 0 , 0 , 4 , 3 , 31, 0 , 0 , 23, 0 , 0 , 8 , 2 , 9 , 8 , 4 , 0 , 2 
 15  : 0 , 23, 3 , 0 , 0 , 2 , 13, 0 , 0 , 0 , 2 , 1 , 6 , 1 , 2 , 0 , 1 , 4 , 1 , 19
 16  : 21, 0 , 0 , 23, 15, 1 , 0 , 0 , 18, 35, 0 , 0 , 6 , 0 , 0 , 11, 0 , 9 , 0 , 20
 17  : 6 , 2 , 2 , 0 , 6 , 1 , 5 , 0 , 3 , 2 , 0 , 0 , 0 , 3 , 0 , 1 , 0 , 16, 0 , 4 
 18  : 10, 0 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 3 , 0 , 3 , 0 , 3 , 0 , 19, 0 , 1 , 0 , 2 
 19  : 5 , 1 , 22, 0 , 0 , 0 , 2 , 0 , 1 , 0 , 17, 13, 6 , 5 , 0 , 5 , 0 , 1 , 13, 0 
 20  : 1 , 0 , 3 , 10, 0 , 0 , 1 , 4 , 4 , 0 , 0 , 0 , 4 , 1 , 0 , 0 , 11, 0 , 0 , 0 


### instance: myTrafic_54_O20_R20.txt
 - load: [72, 73, 73, 74, 73, 74, 72, 73, 74, 73, 73, 73, 73, 74, 74, 74, 73, 73, 73, 73]
 - std: 0.6155870112510924
 - matrix:
 1   : 0 , 12, 5 , 5 , 3 , 0 , 15, 0 , 0 , 9 , 1 , 0 , 0 , 0 , 1 , 4 , 0 , 1 , 6 , 0 
 2   : 0 , 0 , 0 , 0 , 0 , 19, 2 , 0 , 0 , 2 , 0 , 6 , 7 , 6 , 0 , 6 , 10, 0 , 14, 0 
 3   : 0 , 0 , 11, 22, 0 , 0 , 1 , 0 , 2 , 0 , 1 , 1 , 0 , 13, 0 , 0 , 1 , 0 , 0 , 0 
 4   : 17, 0 , 0 , 16, 0 , 0 , 1 , 0 , 1 , 0 , 8 , 0 , 1 , 0 , 0 , 0 , 5 , 5 , 5 , 14
 5   : 1 , 0 , 0 , 0 , 1 , 0 , 0 , 22, 0 , 1 , 0 , 30, 10, 0 , 3 , 9 , 28, 2 , 10, 0 
 6   : 0 , 0 , 12, 4 , 0 , 0 , 0 , 0 , 3 , 2 , 3 , 0 , 12, 0 , 0 , 13, 0 , 6 , 0 , 0 
 7   : 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 1 , 3 , 6 , 0 , 3 , 0 , 5 , 0 , 0 , 12, 5 , 0 
 8   : 21, 19, 5 , 5 , 0 , 0 , 0 , 0 , 7 , 7 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 1 , 1 , 7 
 9   : 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 2 , 11, 0 , 0 , 1 , 4 , 5 , 0 
 10  : 0 , 0 , 0 , 11, 8 , 0 , 17, 6 , 3 , 1 , 14, 0 , 0 , 0 , 5 , 2 , 0 , 0 , 1 , 3 
 11  : 0 , 0 , 7 , 5 , 2 , 21, 0 , 0 , 2 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 
 12  : 9 , 33, 16, 0 , 2 , 11, 0 , 0 , 0 , 4 , 2 , 2 , 2 , 0 , 0 , 0 , 0 , 1 , 4 , 11
 13  : 0 , 0 , 3 , 0 , 9 , 0 , 0 , 0 , 1 , 0 , 0 , 5 , 1 , 0 , 14, 0 , 0 , 15, 2 , 0 
 14  : 0 , 0 , 0 , 0 , 0 , 3 , 0 , 8 , 22, 0 , 0 , 0 , 0 , 24, 0 , 0 , 6 , 12, 20, 0 
 15  : 18, 0 , 3 , 0 , 17, 0 , 28, 4 , 1 , 24, 0 , 0 , 1 , 0 , 11, 0 , 0 , 0 , 0 , 0 
 16  : 0 , 0 , 0 , 3 , 29, 0 , 0 , 0 , 0 , 0 , 1 , 17, 4 , 5 , 2 , 1 , 0 , 3 , 0 , 2 
 17  : 0 , 9 , 8 , 0 , 0 , 4 , 0 , 9 , 6 , 0 , 5 , 10, 0 , 0 , 14, 1 , 0 , 0 , 0 , 0 
 18  : 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 19, 14, 2 , 2 , 1 , 15, 0 , 4 , 21, 0 , 0 , 11
 19  : 0 , 0 , 3 , 0 , 1 , 16, 2 , 0 , 6 , 0 , 8 , 0 , 22, 0 , 3 , 9 , 0 , 10, 0 , 1 
 20  : 0 , 0 , 0 , 3 , 1 , 0 , 6 , 16, 0 , 6 , 5 , 0 , 4 , 0 , 16, 25, 0 , 0 , 0 , 24


### instance: myTrafic_55_O20_R20.txt
 - load: [81, 81, 82, 81, 81, 80, 82, 80, 80, 81, 79, 81, 79, 81, 81, 80, 80, 81, 80, 79]
 - std: 0.8885233166386386
 - matrix:
 1   : 2 , 0 , 3 , 0 , 0 , 0 , 0 , 12, 16, 1 , 10, 0 , 8 , 0 , 34, 0 , 0 , 1 , 13, 12
 2   : 0 , 22, 0 , 0 , 16, 0 , 2 , 0 , 2 , 4 , 2 , 0 , 17, 0 , 0 , 0 , 0 , 13, 0 , 3 
 3   : 11, 34, 3 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 16, 1 , 0 , 0 , 0 , 0 , 11, 6 , 23, 9 
 4   : 15, 0 , 0 , 0 , 1 , 0 , 0 , 12, 1 , 0 , 0 , 4 , 0 , 4 , 0 , 2 , 0 , 2 , 0 , 10
 5   : 0 , 0 , 0 , 0 , 0 , 6 , 11, 13, 0 , 4 , 5 , 0 , 9 , 0 , 1 , 0 , 4 , 7 , 12, 1 
 6   : 11, 0 , 0 , 0 , 14, 3 , 0 , 29, 4 , 6 , 0 , 3 , 0 , 0 , 4 , 9 , 0 , 4 , 4 , 4 
 7   : 0 , 1 , 0 , 0 , 11, 0 , 3 , 1 , 4 , 0 , 1 , 0 , 0 , 0 , 9 , 25, 0 , 19, 11, 4 
 8   : 0 , 0 , 3 , 0 , 0 , 14, 7 , 0 , 14, 0 , 0 , 0 , 3 , 9 , 0 , 0 , 0 , 0 , 6 , 2 
 9   : 0 , 1 , 2 , 18, 0 , 0 , 13, 0 , 0 , 0 , 0 , 18, 21, 10, 6 , 4 , 9 , 10, 0 , 3 
 10  : 0 , 0 , 0 , 0 , 2 , 16, 10, 1 , 0 , 2 , 9 , 1 , 5 , 0 , 3 , 0 , 4 , 11, 3 , 4 
 11  : 0 , 0 , 5 , 0 , 3 , 3 , 0 , 0 , 1 , 0 , 4 , 4 , 0 , 0 , 2 , 0 , 0 , 0 , 3 , 0 
 12  : 0 , 0 , 0 , 12, 0 , 0 , 0 , 0 , 0 , 6 , 3 , 2 , 0 , 13, 0 , 0 , 2 , 0 , 0 , 0 
 13  : 0 , 0 , 9 , 0 , 0 , 2 , 7 , 7 , 4 , 0 , 0 , 0 , 16, 6 , 1 , 0 , 10, 0 , 0 , 7 
 14  : 1 , 14, 33, 27, 0 , 26, 1 , 1 , 2 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 4 , 0 , 0 
 15  : 7 , 0 , 16, 1 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 23, 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
 16  : 0 , 0 , 0 , 0 , 7 , 0 , 0 , 2 , 0 , 21, 16, 13, 0 , 4 , 0 , 33, 0 , 0 , 0 , 11
 17  : 0 , 0 , 0 , 23, 19, 0 , 0 , 2 , 0 , 0 , 0 , 4 , 0 , 1 , 2 , 7 , 13, 0 , 0 , 4 
 18  : 0 , 4 , 3 , 0 , 3 , 3 , 11, 0 , 0 , 26, 0 , 0 , 0 , 0 , 7 , 0 , 0 , 1 , 0 , 0 
 19  : 34, 0 , 5 , 0 , 0 , 3 , 16, 0 , 0 , 11, 0 , 8 , 0 , 24, 0 , 0 , 20, 3 , 5 , 0 
 20  : 0 , 5 , 0 , 0 , 0 , 1 , 1 , 0 , 32, 0 , 13, 0 , 0 , 9 , 11, 0 , 5 , 0 , 0 , 5 


### instance: myTrafic_56_O20_R20.txt
 - load: [85, 83, 83, 84, 81, 84, 82, 85, 86, 85, 84, 83, 83, 81, 82, 84, 83, 83, 83, 82]
 - std: 1.3416407864998736
 - matrix:
 1   : 0 , 0 , 11, 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 17, 5 , 0 , 13, 0 , 0 , 0 , 0 , 1 
 2   : 7 , 0 , 0 , 0 , 2 , 20, 0 , 16, 0 , 0 , 7 , 0 , 4 , 0 , 24, 25, 0 , 0 , 7 , 0 
 3   : 0 , 0 , 14, 8 , 7 , 0 , 0 , 1 , 0 , 0 , 10, 8 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
 4   : 0 , 0 , 0 , 2 , 9 , 0 , 5 , 0 , 2 , 26, 14, 16, 0 , 2 , 1 , 0 , 0 , 1 , 8 , 24
 5   : 0 , 0 , 10, 27, 1 , 0 , 3 , 0 , 7 , 1 , 0 , 0 , 0 , 3 , 2 , 12, 0 , 0 , 0 , 2 
 6   : 0 , 2 , 0 , 13, 3 , 11, 0 , 5 , 0 , 0 , 0 , 10, 4 , 6 , 0 , 10, 0 , 14, 0 , 12
 7   : 0 , 13, 0 , 0 , 0 , 0 , 1 , 18, 0 , 0 , 3 , 3 , 0 , 0 , 3 , 0 , 0 , 7 , 0 , 3 
 8   : 0 , 2 , 0 , 2 , 12, 1 , 0 , 0 , 0 , 0 , 1 , 0 , 3 , 8 , 8 , 0 , 0 , 11, 3 , 11
 9   : 0 , 30, 21, 2 , 0 , 1 , 0 , 5 , 0 , 0 , 12, 1 , 2 , 4 , 2 , 0 , 5 , 0 , 6 , 2 
 10  : 3 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 20, 12, 0 , 0 , 0 , 1 , 8 , 0 , 7 , 5 , 26, 0 
 11  : 0 , 0 , 0 , 0 , 2 , 17, 15, 1 , 6 , 0 , 6 , 0 , 0 , 0 , 1 , 0 , 10, 0 , 5 , 7 
 12  : 3 , 1 , 7 , 13, 2 , 0 , 0 , 6 , 0 , 0 , 0 , 9 , 0 , 36, 0 , 6 , 0 , 0 , 0 , 0 
 13  : 3 , 0 , 1 , 14, 1 , 0 , 11, 0 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 31, 0 , 0 , 0 
 14  : 0 , 0 , 4 , 2 , 0 , 0 , 26, 6 , 0 , 0 , 19, 0 , 0 , 7 , 6 , 1 , 0 , 11, 0 , 0 
 15  : 0 , 0 , 0 , 0 , 0 , 12, 10, 2 , 4 , 0 , 3 , 6 , 0 , 14, 0 , 0 , 1 , 6 , 0 , 1 
 16  : 0 , 0 , 3 , 0 , 22, 6 , 0 , 6 , 2 , 30, 0 , 1 , 0 , 0 , 9 , 0 , 0 , 3 , 23, 15
 17  : 9 , 0 , 1 , 1 , 1 , 0 , 11, 0 , 0 , 3 , 0 , 7 , 25, 0 , 0 , 2 , 19, 0 , 0 , 3 
 18  : 23, 35, 5 , 0 , 3 , 0 , 0 , 7 , 35, 10, 1 , 0 , 7 , 0 , 4 , 28, 0 , 1 , 0 , 0 
 19  : 37, 0 , 6 , 0 , 3 , 0 , 0 , 0 , 2 , 2 , 8 , 0 , 0 , 0 , 0 , 0 , 10, 24, 3 , 1 
 20  : 0 , 0 , 0 , 0 , 3 , 16, 0 , 12, 0 , 1 , 0 , 3 , 33, 0 , 0 , 0 , 0 , 0 , 2 , 0 


### instance: myTrafic_57_O20_R20.txt
 - load: [71, 73, 72, 71, 71, 70, 70, 71, 71, 71, 71, 70, 71, 71, 71, 70, 71, 71, 70, 71]
 - std: 0.7181848464596078
 - matrix:
 1   : 1 , 2 , 0 , 0 , 0 , 3 , 1 , 1 , 2 , 0 , 0 , 5 , 0 , 0 , 0 , 3 , 2 , 35, 0 , 0 
 2   : 0 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 31, 0 , 5 , 13, 15, 2 , 0 , 0 , 5 , 0 , 0 , 2 
 3   : 0 , 0 , 0 , 0 , 13, 17, 5 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 4 , 2 , 2 , 19, 0 , 2 
 4   : 2 , 0 , 0 , 0 , 4 , 9 , 2 , 0 , 0 , 0 , 0 , 9 , 0 , 3 , 9 , 4 , 14, 0 , 4 , 0 
 5   : 0 , 0 , 3 , 0 , 0 , 11, 0 , 3 , 7 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 3 , 0 , 0 , 0 
 6   : 5 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 4 , 17, 0 , 0 , 5 , 0 , 2 , 0 
 7   : 16, 7 , 0 , 0 , 22, 0 , 1 , 0 , 3 , 0 , 11, 0 , 0 , 0 , 1 , 0 , 1 , 0 , 1 , 7 
 8   : 3 , 0 , 0 , 0 , 16, 0 , 12, 0 , 0 , 8 , 8 , 0 , 1 , 0 , 3 , 0 , 2 , 0 , 20, 21
 9   : 1 , 3 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 16, 0 , 0 , 6 , 0 , 11, 0 , 3 , 4 
 10  : 0 , 0 , 0 , 10, 0 , 0 , 0 , 1 , 0 , 34, 23, 0 , 0 , 7 , 11, 0 , 0 , 0 , 0 , 10
 11  : 0 , 5 , 0 , 22, 16, 0 , 11, 4 , 0 , 17, 0 , 0 , 3 , 1 , 0 , 4 , 0 , 0 , 2 , 3 
 12  : 0 , 28, 0 , 0 , 0 , 4 , 24, 9 , 15, 0 , 5 , 0 , 21, 0 , 0 , 0 , 1 , 0 , 3 , 0 
 13  : 0 , 0 , 19, 31, 0 , 2 , 1 , 7 , 0 , 0 , 0 , 2 , 6 , 1 , 0 , 2 , 0 , 5 , 4 , 0 
 14  : 7 , 4 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 8 , 3 , 5 , 19, 1 , 0 , 1 , 0 , 2 , 1 
 15  : 0 , 17, 0 , 0 , 0 , 7 , 0 , 6 , 0 , 0 , 9 , 1 , 0 , 0 , 11, 14, 3 , 0 , 8 , 20
 16  : 3 , 0 , 0 , 0 , 0 , 8 , 3 , 2 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 
 17  : 20, 3 , 0 , 1 , 0 , 6 , 0 , 2 , 3 , 0 , 0 , 0 , 0 , 11, 3 , 1 , 15, 0 , 0 , 0 
 18  : 0 , 3 , 31, 0 , 0 , 0 , 0 , 7 , 3 , 10, 2 , 14, 0 , 9 , 9 , 27, 0 , 12, 4 , 1 
 19  : 3 , 0 , 19, 4 , 0 , 2 , 4 , 3 , 1 , 2 , 0 , 7 , 11, 1 , 4 , 13, 4 , 0 , 9 , 0 
 20  : 10, 1 , 0 , 0 , 0 , 1 , 0 , 11, 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 2 , 0 


### instance: myTrafic_58_O20_R20.txt
 - load: [78, 78, 78, 78, 80, 78, 78, 78, 77, 78, 75, 78, 79, 77, 79, 79, 78, 77, 79, 78]
 - std: 1.025978352085154
 - matrix:
 1   : 0 , 0 , 0 , 1 , 10, 0 , 8 , 10, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 
 2   : 4 , 1 , 0 , 0 , 0 , 5 , 3 , 9 , 2 , 0 , 0 , 0 , 4 , 0 , 31, 0 , 29, 14, 0 , 0 
 3   : 0 , 0 , 0 , 3 , 0 , 0 , 4 , 0 , 6 , 4 , 0 , 0 , 0 , 7 , 0 , 0 , 3 , 1 , 7 , 0 
 4   : 0 , 14, 0 , 7 , 0 , 0 , 0 , 20, 1 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 20, 9 , 4 , 3 
 5   : 0 , 24, 13, 7 , 23, 0 , 6 , 0 , 11, 2 , 0 , 11, 0 , 1 , 19, 8 , 4 , 2 , 9 , 7 
 6   : 0 , 0 , 0 , 2 , 0 , 9 , 3 , 0 , 17, 0 , 0 , 5 , 0 , 0 , 0 , 36, 0 , 0 , 0 , 2 
 7   : 3 , 0 , 7 , 8 , 0 , 0 , 0 , 12, 1 , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 4 , 4 
 8   : 5 , 0 , 2 , 0 , 0 , 0 , 13, 4 , 4 , 15, 7 , 0 , 0 , 1 , 0 , 3 , 0 , 0 , 8 , 0 
 9   : 0 , 0 , 4 , 1 , 11, 0 , 2 , 1 , 5 , 0 , 0 , 21, 0 , 9 , 0 , 4 , 0 , 0 , 4 , 0 
 10  : 0 , 0 , 0 , 3 , 20, 17, 0 , 4 , 0 , 13, 16, 0 , 0 , 1 , 0 , 0 , 0 , 9 , 0 , 0 
 11  : 0 , 0 , 0 , 5 , 0 , 0 , 5 , 0 , 0 , 7 , 0 , 15, 20, 10, 29, 0 , 0 , 0 , 0 , 0 
 12  : 20, 0 , 0 , 0 , 0 , 0 , 4 , 0 , 3 , 0 , 0 , 10, 0 , 12, 0 , 2 , 0 , 0 , 0 , 5 
 13  : 26, 0 , 0 , 2 , 0 , 16, 11, 0 , 0 , 5 , 0 , 2 , 0 , 4 , 0 , 26, 0 , 0 , 0 , 19
 14  : 20, 1 , 0 , 8 , 10, 0 , 0 , 0 , 0 , 3 , 0 , 0 , 17, 5 , 0 , 0 , 0 , 12, 7 , 3 
 15  : 0 , 0 , 9 , 1 , 0 , 19, 0 , 2 , 4 , 0 , 18, 14, 19, 6 , 0 , 0 , 0 , 0 , 9 , 12
 16  : 0 , 0 , 0 , 5 , 5 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 5 , 0 , 0 , 6 
 17  : 0 , 21, 10, 4 , 1 , 0 , 1 , 0 , 0 , 2 , 6 , 0 , 3 , 1 , 0 , 0 , 13, 1 , 6 , 4 
 18  : 0 , 0 , 13, 10, 0 , 0 , 0 , 6 , 2 , 2 , 5 , 0 , 0 , 6 , 0 , 0 , 3 , 7 , 14, 0 
 19  : 0 , 0 , 20, 10, 0 , 4 , 9 , 7 , 17, 18, 0 , 0 , 8 , 10, 0 , 0 , 0 , 0 , 3 , 4 
 20  : 0 , 17, 0 , 1 , 0 , 6 , 9 , 3 , 0 , 3 , 22, 0 , 0 , 0 , 0 , 0 , 1 , 21, 2 , 9 


### instance: myTrafic_59_O20_R20.txt
 - load: [88, 85, 86, 87, 86, 85, 90, 87, 89, 86, 88, 87, 88, 88, 88, 89, 87, 88, 85, 88]
 - std: 1.4095538674570611
 - matrix:
 1   : 0 , 0 , 0 , 2 , 23, 0 , 0 , 0 , 6 , 1 , 0 , 6 , 0 , 0 , 14, 0 , 0 , 0 , 5 , 3 
 2   : 3 , 0 , 7 , 1 , 8 , 0 , 0 , 0 , 4 , 5 , 10, 0 , 0 , 27, 0 , 7 , 0 , 7 , 1 , 5 
 3   : 0 , 7 , 7 , 7 , 0 , 27, 0 , 0 , 4 , 0 , 13, 0 , 2 , 0 , 7 , 0 , 0 , 0 , 0 , 7 
