### instance: myTrafic_1_O80_R80.txt
 41  : 0 , 0 , 7 , 9 , 9 , 12, 5 , 0 , 0 , 0 , 0 , 15, 10, 1 , 23, 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 4 , 2 , 0 , 0 , 16, 0 , 0 , 0 , 6 , 11, 0 , 0 , 6 , 0 , 0 , 0 , 1 , 6 , 0 , 3 , 0 , 0 , 0 , 9 , 2 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 20, 0 , 0 , 13, 2 , 0 , 0 , 0 , 0 , 0 , 4 , 8 , 0 , 0 , 13, 15, 0 , 0 , 0 , 0 , 0 , 0 , 5 , 10
 42  : 11, 0 , 0 , 0 , 1 , 8 , 0 , 7 , 3 , 13, 31, 5 , 0 , 0 , 0 , 0 , 11, 0 , 12, 0 , 0 , 0 , 0 , 9 , 0 , 0 , 22, 0 , 0 , 0 , 11, 0 , 0 , 10, 3 , 0 , 18, 0 , 0 , 12, 0 , 26, 0 , 29, 17, 4 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 25, 3 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 3 , 0 , 10, 0 , 0 , 0 , 0 , 0 , 11, 0 , 0 , 0 , 0 , 0 , 30, 0 
 43  : 14, 0 , 2 , 8 , 0 , 8 , 7 , 7 , 0 , 4 , 9 , 0 , 4 , 7 , 0 , 0 , 4 , 10, 1 , 26, 2 , 11, 2 , 0 , 19, 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 23, 4 , 0 , 7 , 0 , 0 , 11, 14, 0 , 6 , 0 , 15, 8 , 0 , 0 , 6 , 13, 0 , 0 , 0 , 1 , 21, 0 , 1 , 0 , 0 , 17, 0 , 3 , 1 , 19, 0 , 3 , 8 , 8 , 0 , 2 , 26, 0 , 2 , 2 , 11, 1 , 0 , 2 
 44  : 6 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 9 , 12, 2 , 1 , 15, 0 , 26, 0 , 0 , 4 , 0 , 0 , 8 , 0 , 3 , 0 , 1 , 0 , 0 , 0 , 19, 0 , 0 , 3 , 0 , 27, 0 , 18, 0 , 0 , 16, 0 , 0 , 0 , 1 , 0 , 1 , 2 , 20, 5 , 7 , 0 , 9 , 0 , 18, 10, 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 8 , 14, 6 , 0 , 3 , 0 , 4 , 1 , 3 , 0 , 0 , 3 , 0 , 0 , 13, 13, 6 , 1 
 45  : 2 , 0 , 30, 1 , 0 , 2 , 2 , 0 , 2 , 15, 27, 0 , 11, 2 , 0 , 3 , 0 , 5 , 12, 7 , 0 , 0 , 2 , 0 , 11, 0 , 13, 2 , 1 , 1 , 19, 0 , 15, 4 , 4 , 10, 0 , 5 , 4 , 0 , 3 , 8 , 3 , 5 , 0 , 14, 10, 19, 0 , 2 , 0 , 1 , 1 , 0 , 0 , 20, 0 , 34, 6 , 17, 0 , 0 , 7 , 34, 2 , 2 , 24, 3 , 0 , 19, 0 , 2 , 2 , 2 , 4 , 0 , 4 , 9 , 18, 1 
 46  : 2 , 0 , 0 , 4 , 0 , 5 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 34, 0 , 0 , 0 , 0 , 16, 30, 0 , 8 , 4 , 0 , 0 , 0 , 0 , 21, 0 , 5 , 28, 4 , 0 , 0 , 0 , 5 , 0 , 14, 0 , 3 , 1 , 7 , 0 , 2 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 6 , 2 , 0 , 0 , 4 , 25, 2 , 10, 5 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 9 , 25, 0 , 15, 4 , 0 , 0 , 0 , 0 , 3 , 0 , 1 
 47  : 10, 2 , 17, 0 , 11, 0 , 16, 9 , 0 , 25, 9 , 0 , 14, 9 , 5 , 9 , 0 , 0 , 0 , 29, 8 , 7 , 24, 2 , 1 , 3 , 0 , 0 , 0 , 16, 4 , 0 , 10, 13, 4 , 0 , 0 , 0 , 1 , 5 , 14, 10, 0 , 0 , 4 , 1 , 19, 0 , 6 , 0 , 0 , 1 , 24, 0 , 13, 13, 4 , 0 , 0 , 0 , 1 , 0 , 3 , 12, 9 , 0 , 10, 0 , 19, 0 , 2 , 10, 2 , 1 , 0 , 2 , 6 , 5 , 0 , 2 
 48  : 6 , 1 , 4 , 17, 0 , 1 , 12, 9 , 0 , 17, 3 , 0 , 0 , 16, 11, 0 , 0 , 4 , 0 , 2 , 2 , 0 , 1 , 8 , 2 , 0 , 8 , 0 , 1 , 27, 0 , 15, 0 , 0 , 4 , 3 , 2 , 4 , 0 , 20, 0 , 0 , 6 , 0 , 0 , 1 , 2 , 14, 31, 0 , 4 , 2 , 2 , 0 , 5 , 3 , 0 , 0 , 0 , 5 , 25, 0 , 0 , 5 , 1 , 2 , 14, 12, 0 , 0 , 20, 2 , 10, 0 , 28, 0 , 5 , 2 , 3 , 0 
 49  : 0 , 0 , 5 , 2 , 0 , 0 , 0 , 4 , 4 , 0 , 4 , 0 , 0 , 10, 28, 8 , 5 , 6 , 0 , 0 , 4 , 14, 0 , 21, 3 , 0 , 14, 0 , 0 , 15, 0 , 0 , 30, 0 , 16, 0 , 0 , 15, 0 , 0 , 8 , 7 , 1 , 0 , 7 , 1 , 0 , 0 , 0 , 12, 4 , 2 , 0 , 12, 0 , 0 , 0 , 0 , 0 , 0 , 2 , 14, 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 17, 0 , 17, 0 , 2 , 0 , 0 , 0 , 0 
 50  : 3 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 5 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 11, 0 , 18, 0 , 0 , 9 , 0 , 0 , 31, 2 , 0 , 4 , 2 , 0 , 15, 0 , 0 , 22, 11, 0 , 0 , 3 , 20, 20, 5 , 0 , 0 , 18, 0 , 0 , 4 , 0 , 0 , 0 , 0 , 1 , 12, 0 , 0 , 0 , 0 , 0 , 37, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 7 , 0 , 0 , 9 , 14, 7 , 0 , 7 , 11
 51  : 14, 0 , 23, 0 , 0 , 0 , 2 , 3 , 1 , 0 , 0 , 3 , 10, 0 , 2 , 0 , 0 , 11, 0 , 2 , 32, 9 , 0 , 0 , 4 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 22, 0 , 3 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 4 , 7 , 27, 0 , 0 , 18, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 15, 13, 0 , 1 , 4 , 0 , 0 , 0 , 9 , 20, 11, 0 , 3 , 12, 4 , 0 , 0 , 0 , 0 
 52  : 26, 4 , 3 , 0 , 18, 9 , 0 , 0 , 2 , 0 , 0 , 25, 0 , 8 , 0 , 7 , 0 , 19, 2 , 0 , 0 , 3 , 10, 0 , 3 , 0 , 0 , 3 , 19, 0 , 0 , 2 , 0 , 29, 27, 9 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 3 , 5 , 10, 3 , 0 , 0 , 30, 0 , 0 , 5 , 11, 3 , 0 , 12, 0 , 0 , 6 , 16, 2 , 12, 9 , 3 , 4 , 0 , 0 , 0 , 0 , 4 , 17, 5 , 0 , 0 , 1 , 13, 5 , 4 , 1 
 53  : 0 , 1 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 13, 16, 14, 3 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 5 , 18, 2 , 0 , 4 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 6 , 13, 5 , 0 , 0 , 20, 0 , 0 , 1 , 2 , 0 , 0 , 1 , 6 , 0 , 0 , 0 , 0 , 2 , 11, 20, 1 , 0 , 0 , 2 , 3 , 0 , 0 , 0 , 0 , 1 , 32, 0 , 10
 54  : 0 , 0 , 0 , 1 , 0 , 0 , 8 , 10, 2 , 0 , 2 , 0 , 14, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10, 3 , 0 , 14, 11, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 15, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 4 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 10, 0 , 0 , 0 , 0 , 0 
 55  : 1 , 0 , 2 , 13, 19, 5 , 4 , 0 , 2 , 0 , 4 , 1 , 1 , 9 , 0 , 0 , 28, 0 , 4 , 4 , 8 , 2 , 7 , 0 , 0 , 0 , 0 , 0 , 1 , 8 , 1 , 5 , 0 , 5 , 0 , 13, 2 , 0 , 4 , 1 , 0 , 0 , 12, 6 , 6 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 21, 3 , 10, 0 , 0 , 0 , 7 , 2 , 0 , 0 , 10, 29, 0 , 0 , 0 , 0 , 0 , 26, 13, 4 , 14, 0 , 6 , 16, 0 , 31, 4 , 8 
 56  : 5 , 0 , 8 , 1 , 0 , 0 , 5 , 0 , 20, 0 , 0 , 7 , 0 , 23, 0 , 0 , 0 , 0 , 1 , 0 , 1 , 11, 0 , 9 , 5 , 19, 0 , 7 , 9 , 0 , 1 , 14, 0 , 0 , 8 , 13, 4 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 4 , 0 , 7 , 0 , 0 , 0 , 0 , 15, 7 , 0 , 2 , 1 , 11, 7 , 0 , 0 , 4 , 9 , 4 , 10, 0 , 1 , 0 , 3 , 2 , 0 , 6 
 57  : 0 , 11, 0 , 12, 3 , 2 , 5 , 0 , 0 , 7 , 0 , 18, 0 , 5 , 0 , 0 , 6 , 0 , 1 , 0 , 0 , 1 , 1 , 18, 1 , 4 , 0 , 11, 3 , 0 , 0 , 9 , 0 , 7 , 6 , 2 , 8 , 0 , 0 , 15, 0 , 3 , 15, 2 , 0 , 3 , 0 , 0 , 0 , 0 , 4 , 23, 0 , 23, 0 , 0 , 9 , 0 , 16, 3 , 0 , 0 , 8 , 1 , 2 , 4 , 0 , 19, 6 , 0 , 23, 0 , 4 , 22, 0 , 8 , 0 , 1 , 5 , 0 
 58  : 24, 1 , 3 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 3 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 4 , 5 , 0 , 9 , 7 , 0 , 0 , 1 , 0 , 5 , 0 , 10, 4 , 10, 0 , 0 , 0 , 0 , 3 , 0 , 5 , 20, 2 , 2 , 13, 0 , 19, 2 , 6 , 1 , 20, 0 , 0 , 3 , 5 , 5 , 0 , 0 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 9 , 2 , 0 , 0 , 14, 22, 0 , 7 , 2 , 2 , 4 , 6 , 5 , 0 , 0 , 9 
 59  : 5 , 0 , 3 , 4 , 0 , 11, 0 , 1 , 9 , 0 , 2 , 8 , 6 , 10, 2 , 11, 23, 0 , 0 , 1 , 0 , 0 , 9 , 10, 0 , 0 , 1 , 36, 12, 0 , 7 , 4 , 17, 0 , 0 , 25, 2 , 19, 14, 1 , 0 , 2 , 0 , 5 , 0 , 0 , 23, 0 , 5 , 5 , 0 , 0 , 0 , 0 , 8 , 22, 5 , 0 , 5 , 4 , 0 , 1 , 1 , 6 , 0 , 9 , 8 , 0 , 0 , 16, 0 , 1 , 2 , 11, 2 , 0 , 25, 21, 3 , 6 
 60  : 11, 0 , 11, 0 , 0 , 0 , 1 , 0 , 2 , 11, 2 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 12, 3 , 29, 0 , 2 , 10, 0 , 7 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 13, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 2 , 3 , 0 , 0 , 3 , 0 , 0 , 4 , 0 , 0 , 13, 1 , 21, 0 , 0 , 0 , 4 , 0 , 1 , 30, 0 , 3 , 0 , 0 , 21, 0 
 61  : 0 , 0 , 0 , 0 , 0 , 0 , 2 , 5 , 7 , 0 , 0 , 0 , 0 , 12, 0 , 0 , 17, 35, 2 , 0 , 3 , 7 , 0 , 6 , 0 , 0 , 0 , 0 , 11, 3 , 0 , 0 , 0 , 30, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 11, 3 , 0 , 0 , 5 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 2 , 2 , 10, 0 , 0 , 0 , 0 , 7 , 0 , 1 , 0 , 0 , 11, 0 , 8 , 9 , 7 , 2 , 1 , 6 , 2 , 1 , 0 , 0 
 62  : 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 3 , 0 , 0 , 13, 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 11, 0 , 0 , 10, 0 , 0 , 3 , 0 , 0 , 0 , 0 , 4 , 19, 1 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 21, 11, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 63  : 0 , 0 , 5 , 3 , 6 , 3 , 0 , 0 , 0 , 0 , 0 , 5 , 29, 0 , 2 , 6 , 0 , 5 , 2 , 1 , 0 , 2 , 0 , 6 , 8 , 0 , 13, 0 , 2 , 0 , 7 , 0 , 0 , 2 , 6 , 21, 0 , 25, 0 , 0 , 6 , 0 , 9 , 0 , 7 , 1 , 3 , 1 , 0 , 13, 8 , 2 , 1 , 0 , 0 , 6 , 0 , 29, 24, 0 , 0 , 15, 2 , 3 , 3 , 1 , 0 , 0 , 30, 0 , 0 , 0 , 7 , 4 , 3 , 0 , 0 , 0 , 0 , 6 
 64  : 26, 0 , 9 , 4 , 32, 0 , 5 , 21, 7 , 7 , 4 , 6 , 2 , 17, 0 , 8 , 0 , 0 , 6 , 5 , 3 , 0 , 1 , 6 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 3 , 12, 9 , 0 , 0 , 7 , 12, 0 , 0 , 16, 23, 14, 7 , 9 , 1 , 0 , 0 , 24, 0 , 19, 2 , 0 , 20, 0 , 0 , 0 , 27, 1 , 4 , 0 , 2 , 2 , 0 , 4 , 2 , 0 , 1 , 6 , 0 , 21, 0 , 2 , 0 , 0 , 0 , 6 , 12, 0 
 65  : 0 , 0 , 0 , 2 , 1 , 0 , 4 , 18, 2 , 15, 0 , 0 , 2 , 6 , 0 , 0 , 0 , 0 , 10, 0 , 5 , 0 , 0 , 0 , 0 , 8 , 0 , 8 , 2 , 0 , 34, 0 , 0 , 3 , 1 , 10, 0 , 6 , 0 , 0 , 0 , 10, 0 , 0 , 0 , 1 , 0 , 0 , 10, 1 , 19, 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 1 , 0 , 6 , 12, 0 , 0 , 4 , 1 , 8 , 3 , 0 , 1 , 0 , 0 , 4 
 66  : 2 , 34, 3 , 0 , 0 , 3 , 2 , 0 , 27, 17, 4 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 9 , 0 , 0 , 24, 1 , 0 , 5 , 16, 0 , 10, 0 , 0 , 0 , 1 , 2 , 0 , 6 , 0 , 18, 16, 7 , 18, 9 , 0 , 5 , 0 , 9 , 4 , 0 , 0 , 16, 0 , 11, 13, 9 , 0 , 0 , 15, 0 , 0 , 0 , 0 , 1 , 12, 14, 0 , 3 , 31, 0 , 26, 2 , 8 , 0 , 2 , 0 , 2 , 0 , 11, 1 , 0 , 6 , 7 
 67  : 3 , 0 , 0 , 2 , 19, 0 , 0 , 12, 0 , 27, 1 , 14, 0 , 11, 26, 4 , 0 , 10, 0 , 0 , 0 , 0 , 5 , 0 , 8 , 27, 17, 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 4 , 23, 1 , 6 , 0 , 0 , 1 , 0 , 11, 0 , 0 , 0 , 8 , 5 , 34, 1 , 31, 0 , 13, 0 , 6 , 0 , 0 , 0 , 6 , 0 , 1 , 2 , 0 , 0 , 3 , 11, 22, 23, 6 , 4 , 4 , 0 , 4 , 7 , 0 , 0 , 7 , 0 , 7 
 68  : 1 , 0 , 3 , 0 , 11, 0 , 2 , 0 , 8 , 0 , 1 , 0 , 4 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 1 , 3 , 0 , 19, 0 , 0 , 8 , 0 , 6 , 0 , 0 , 0 , 3 , 3 , 13, 0 , 8 , 0 , 2 , 0 , 9 , 0 , 14, 4 , 14, 0 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 2 , 10, 0 , 0 , 7 , 8 , 0 , 2 , 4 , 5 , 0 , 3 , 0 , 1 , 7 , 13, 6 , 23, 0 , 12, 0 , 9 , 0 , 2 , 6 , 11, 6 
 69  : 1 , 0 , 8 , 19, 0 , 8 , 15, 0 , 0 , 0 , 0 , 20, 6 , 27, 0 , 1 , 0 , 19, 6 , 17, 6 , 0 , 0 , 0 , 14, 34, 0 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 8 , 0 , 0 , 3 , 8 , 0 , 1 , 7 , 19, 5 , 0 , 0 , 0 , 0 , 1 , 0 , 3 , 0 , 7 , 17, 15, 0 , 4 , 2 , 5 , 0 , 0 , 0 , 0 , 0 , 22, 0 , 0 , 0 , 0 , 7 , 8 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 
 70  : 0 , 18, 3 , 0 , 8 , 0 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 25, 0 , 4 , 0 , 10, 25, 1 , 0 , 7 , 6 , 3 , 18, 0 , 0 , 0 , 8 , 9 , 5 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 18, 0 , 8 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 15, 24, 0 , 0 , 14, 0 , 0 , 10, 1 , 2 , 0 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 21, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 9 
 71  : 30, 21, 2 , 0 , 5 , 0 , 5 , 12, 0 , 0 , 0 , 1 , 2 , 5 , 2 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 3 , 4 , 2 , 0 , 18, 5 , 0 , 0 , 0 , 3 , 0 , 3 , 0 , 10, 0 , 10, 10, 0 , 0 , 0 , 12, 2 , 8 , 0 , 1 , 4 , 7 , 0 , 3 , 0 , 14, 0 , 34, 32, 0 , 0 , 2 , 1 , 0 , 0 , 16, 0 , 0 , 0 , 2 , 25, 4 , 0 , 5 , 0 , 3 , 0 , 0 , 0 , 2 , 2 , 11, 3 
 72  : 1 , 0 , 6 , 0 , 0 , 2 , 1 , 1 , 1 , 4 , 0 , 0 , 0 , 3 , 6 , 0 , 0 , 0 , 12, 13, 2 , 26, 1 , 0 , 1 , 0 , 13, 0 , 2 , 21, 0 , 1 , 23, 13, 8 , 0 , 0 , 0 , 2 , 7 , 1 , 25, 2 , 2 , 0 , 23, 0 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 12, 16, 0 , 2 , 6 , 12, 0 , 0 , 4 , 0 , 1 , 3 , 0 , 8 , 8 , 0 , 1 , 0 , 1 , 0 , 0 , 7 , 4 , 0 , 1 , 0 
 73  : 3 , 0 , 10, 30, 5 , 5 , 9 , 8 , 1 , 0 , 0 , 0 , 0 , 19, 1 , 0 , 22, 3 , 9 , 8 , 0 , 28, 23, 0 , 6 , 0 , 0 , 1 , 8 , 0 , 0 , 4 , 14, 0 , 4 , 0 , 1 , 2 , 23, 0 , 3 , 21, 0 , 0 , 3 , 15, 0 , 0 , 13, 0 , 5 , 7 , 8 , 7 , 0 , 17, 2 , 12, 1 , 0 , 0 , 0 , 4 , 28, 8 , 0 , 2 , 0 , 4 , 0 , 4 , 7 , 0 , 5 , 4 , 14, 17, 1 , 7 , 7 
 74  : 0 , 12, 1 , 0 , 0 , 10, 2 , 16, 16, 0 , 0 , 0 , 7 , 0 , 17, 2 , 8 , 3 , 0 , 0 , 0 , 0 , 0 , 4 , 8 , 0 , 0 , 4 , 4 , 0 , 10, 0 , 0 , 24, 31, 0 , 5 , 5 , 0 , 10, 0 , 0 , 20, 6 , 2 , 0 , 0 , 11, 1 , 0 , 2 , 2 , 10, 2 , 1 , 0 , 0 , 35, 0 , 0 , 0 , 0 , 0 , 14, 0 , 2 , 4 , 2 , 0 , 0 , 0 , 0 , 6 , 0 , 9 , 9 , 0 , 4 , 15, 0 
 75  : 1 , 16, 12, 0 , 8 , 2 , 9 , 0 , 1 , 1 , 0 , 0 , 6 , 0 , 0 , 5 , 0 , 0 , 3 , 2 , 3 , 0 , 14, 13, 14, 0 , 0 , 5 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 14, 2 , 12, 0 , 1 , 7 , 0 , 0 , 0 , 14, 4 , 20, 1 , 0 , 14, 4 , 2 , 0 , 0 , 0 , 21, 0 , 0 , 0 , 6 , 5 , 20, 0 , 0 , 0 , 0 , 0 , 1 , 0 , 4 , 2 , 2 , 7 , 0 , 25, 0 , 0 
 76  : 0 , 9 , 1 , 3 , 0 , 0 , 0 , 0 , 1 , 23, 1 , 14, 0 , 8 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 3 , 1 , 4 , 0 , 26, 8 , 20, 7 , 2 , 2 , 0 , 0 , 5 , 0 , 0 , 12, 3 , 8 , 0 , 9 , 1 , 9 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 11, 8 , 21, 0 , 0 , 0 , 8 , 0 , 0 , 1 , 36, 0 , 1 , 2 , 0 , 7 , 27, 0 , 7 , 0 , 5 , 2 , 0 , 18, 0 , 0 , 0 , 0 , 4 
 77  : 0 , 0 , 2 , 0 , 4 , 0 , 0 , 29, 0 , 7 , 0 , 0 , 25, 4 , 2 , 0 , 1 , 3 , 17, 4 , 0 , 2 , 0 , 5 , 0 , 3 , 0 , 1 , 0 , 20, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10, 14, 4 , 0 , 0 , 1 , 5 , 0 , 9 , 18, 0 , 14, 0 , 0 , 0 , 3 , 1 , 0 , 3 , 20, 0 , 0 , 0 , 7 , 3 , 0 , 0 , 4 , 3 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 5 
 78  : 0 , 0 , 1 , 0 , 0 , 2 , 0 , 0 , 32, 7 , 11, 3 , 3 , 22, 0 , 16, 0 , 0 , 2 , 10, 0 , 6 , 4 , 0 , 0 , 11, 22, 0 , 12, 13, 18, 6 , 4 , 25, 16, 0 , 6 , 8 , 0 , 24, 8 , 0 , 0 , 0 , 14, 0 , 0 , 0 , 14, 0 , 0 , 32, 19, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 6 , 8 , 22, 0 , 2 , 8 , 0 , 5 , 0 , 2 , 7 , 3 , 0 , 24, 0 , 3 , 0 , 23
 79  : 0 , 22, 0 , 0 , 12, 0 , 12, 3 , 8 , 27, 4 , 4 , 3 , 0 , 0 , 2 , 1 , 3 , 0 , 4 , 0 , 0 , 18, 0 , 2 , 20, 20, 4 , 0 , 0 , 19, 10, 1 , 4 , 0 , 0 , 12, 0 , 9 , 9 , 0 , 0 , 4 , 0 , 35, 0 , 26, 2 , 0 , 0 , 11, 0 , 0 , 0 , 0 , 16, 0 , 0 , 1 , 0 , 0 , 16, 17, 0 , 0 , 1 , 12, 15, 0 , 3 , 0 , 22, 9 , 2 , 2 , 1 , 0 , 2 , 4 , 0 
 80  : 0 , 32, 0 , 6 , 0 , 0 , 6 , 1 , 0 , 0 , 17, 0 , 0 , 6 , 0 , 1 , 8 , 6 , 7 , 0 , 9 , 0 , 0 , 2 , 2 , 1 , 16, 12, 0 , 0 , 0 , 7 , 3 , 0 , 2 , 0 , 12, 0 , 0 , 2 , 8 , 19, 0 , 0 , 14, 16, 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 30, 24, 10, 0 , 0 , 0 , 1 , 0 , 0 , 19, 0 , 0 , 0 , 10, 0 , 1 , 0 , 0 , 1 , 10, 20, 0 , 19, 7 


### instance: myTrafic_42_O80_R80.txt
 - load: [319, 321, 321, 318, 319, 320, 320, 319, 319, 321, 318, 319, 321, 320, 320, 320, 320, 321, 320, 319, 318, 321, 323, 319, 321, 320, 321, 319, 320, 320, 318, 320, 321, 318, 319, 318, 320, 319, 318, 319, 320, 321, 318, 319, 320, 321, 318, 318, 318, 319, 317, 320, 320, 320, 320, 320, 319, 321, 318, 320, 319, 319, 320, 321, 322, 319, 319, 322, 319, 322, 319, 321, 322, 321, 320, 322, 320, 318, 319, 322]
 - std: 1.257886513566569
 - matrix:
 1   : 0 , 13, 0 , 1 , 0 , 0 , 0 , 0 , 5 , 0 , 23, 0 , 0 , 0 , 0 , 21, 0 , 7 , 0 , 0 , 2 , 7 , 35, 0 , 0 , 0 , 0 , 0 , 6 , 2 , 0 , 0 , 13, 5 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 10, 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 16, 15, 0 , 0 , 0 , 0 , 0 , 4 , 14, 0 , 0 , 0 , 3 , 0 , 6 , 26, 16, 0 , 0 , 0 , 8 , 0 , 0 , 6 , 0 , 7 , 27, 0 , 0 
 2   : 0 , 3 , 11, 0 , 30, 10, 11, 0 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 0 , 6 , 0 , 1 , 3 , 0 , 2 , 6 , 15, 0 , 0 , 0 , 0 , 0 , 11, 1 , 10, 2 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 1 , 24, 0 , 4 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 8 , 0 , 9 , 0 , 2 , 5 , 1 , 7 , 16, 2 , 0 , 4 , 4 , 4 , 4 , 0 , 0 , 2 , 17, 1 , 12, 0 , 25, 8 , 0 , 10, 13, 0 
 3   : 3 , 0 , 1 , 25, 2 , 10, 19, 0 , 0 , 0 , 1 , 1 , 2 , 8 , 5 , 19, 8 , 0 , 17, 4 , 20, 0 , 0 , 0 , 0 , 2 , 11, 0 , 0 , 13, 6 , 0 , 0 , 1 , 1 , 0 , 13, 0 , 0 , 5 , 1 , 0 , 2 , 7 , 0 , 0 , 7 , 0 , 2 , 0 , 10, 1 , 4 , 23, 22, 0 , 0 , 0 , 7 , 0 , 0 , 8 , 0 , 4 , 25, 0 , 0 , 1 , 0 , 0 , 1 , 16, 7 , 0 , 6 , 15, 17, 0 , 1 , 1 
 4   : 0 , 13, 2 , 0 , 6 , 2 , 0 , 0 , 0 , 12, 8 , 2 , 0 , 8 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 14, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 0 , 30, 0 , 3 , 12, 14, 4 , 22, 31, 17, 8 , 8 , 8 , 2 , 1 , 0 , 0 , 0 , 25, 33, 0 , 0 , 8 , 10, 0 , 0 , 0 , 0 , 0 , 0 , 19, 4 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 9 , 0 , 1 , 0 
